PacketCounter,SampleTimeFine,timestamp_ms,roll_deg,pitch_deg,yaw_deg
291,5.36793e+08,536793,-0.960583,-73.8216,58.3901
292,5.36801e+08,536801,-0.959837,-73.8216,58.3894
293,5.3681e+08,536810,-0.962063,-73.8223,58.391
294,5.36818e+08,536818,-0.96307,-73.8225,58.3924
295,5.36826e+08,536826,-0.961427,-73.8225,58.3908
296,5.36835e+08,536835,-0.961896,-73.8224,58.3917
297,5.36843e+08,536843,-0.962081,-73.8217,58.3917
298,5.36851e+08,536851,-0.96172,-73.8225,58.3918
299,5.3686e+08,536860,-0.963874,-73.8229,58.3938
300,5.36868e+08,536868,-0.963231,-73.8232,58.394
301,5.36876e+08,536876,-0.964309,-73.8235,58.3956
302,5.36885e+08,536885,-0.966994,-73.8238,58.3991
303,5.36893e+08,536893,-0.966171,-73.8248,58.3976
304,5.36901e+08,536901,-0.967151,-73.8253,58.3996
305,5.3691e+08,536910,-0.966001,-73.8254,58.3991
306,5.36918e+08,536918,-0.967414,-73.8253,58.4022
307,5.36926e+08,536926,-0.966841,-73.8254,58.4012
308,5.36935e+08,536935,-0.964471,-73.8255,58.3994
309,5.36943e+08,536943,-0.965899,-73.8262,58.4013
310,5.36951e+08,536951,-0.969265,-73.8255,58.4054
311,5.3696e+08,536960,-0.968757,-73.8248,58.4043
312,5.36968e+08,536968,-0.970835,-73.8249,58.4073
313,5.36976e+08,536976,-0.970813,-73.8255,58.4077
314,5.36985e+08,536985,-0.970767,-73.8264,58.4086
315,5.36993e+08,536993,-0.96883,-73.8269,58.4066
316,5.37001e+08,537001,-0.969354,-73.8272,58.4077
317,5.3701e+08,537010,-0.968688,-73.8268,58.4071
318,5.37018e+08,537018,-0.970857,-73.8277,58.4097
319,5.37026e+08,537026,-0.97208,-73.8275,58.4111
320,5.37035e+08,537035,-0.973643,-73.8272,58.4133
321,5.37043e+08,537043,-0.974689,-73.8282,58.4138
322,5.37051e+08,537051,-0.975563,-73.8281,58.4163
323,5.3706e+08,537060,-0.976638,-73.8284,58.4184
324,5.37068e+08,537068,-0.975496,-73.8276,58.4189
325,5.37076e+08,537076,-0.975458,-73.8271,58.4192
326,5.37085e+08,537085,-0.973731,-73.8267,58.4186
327,5.37093e+08,537093,-0.975986,-73.8268,58.4206
328,5.37101e+08,537101,-0.9793,-73.8269,58.4243
329,5.3711e+08,537110,-0.978145,-73.8267,58.4232
