PacketCounter,SampleTimeFine,timestamp_ms,roll_deg,pitch_deg,yaw_deg
426,5.45109e+08,545109,1.09996,-71.5687,74.8792
427,5.45117e+08,545117,1.10046,-71.5695,74.8791
428,5.45126e+08,545126,1.10269,-71.5701,74.8788
429,5.45134e+08,545134,1.10393,-71.5705,74.8776
430,5.45142e+08,545142,1.10494,-71.5714,74.8784
431,5.45151e+08,545151,1.10523,-71.5715,74.8783
432,5.45159e+08,545159,1.10583,-71.5715,74.879
433,5.45167e+08,545167,1.10855,-71.571,74.8766
434,5.45176e+08,545176,1.10989,-71.5716,74.8752
435,5.45184e+08,545184,1.10586,-71.5719,74.8793
436,5.45192e+08,545192,1.10623,-71.5724,74.8795
437,5.45201e+08,545201,1.10531,-71.5719,74.8803
438,5.45209e+08,545209,1.10588,-71.572,74.8811
439,5.45217e+08,545217,1.10888,-71.5731,74.8784
440,5.45226e+08,545226,1.1088,-71.5745,74.8801
441,5.45234e+08,545234,1.10833,-71.5742,74.881
442,5.45242e+08,545242,1.10716,-71.574,74.8845
443,5.45251e+08,545251,1.10646,-71.5743,74.8853
444,5.45259e+08,545259,1.10633,-71.5744,74.8855
445,5.45267e+08,545267,1.10709,-71.5742,74.8844
446,5.45276e+08,545276,1.1066,-71.5736,74.8836
447,5.45284e+08,545284,1.10725,-71.5736,74.8823
448,5.45292e+08,545292,1.10759,-71.5729,74.8813
449,5.45301e+08,545301,1.10762,-71.5744,74.8811
450,5.45309e+08,545309,1.10745,-71.5742,74.8805
451,5.45317e+08,545317,1.10515,-71.5751,74.8829
452,5.45326e+08,545326,1.10682,-71.575,74.8847
453,5.45334e+08,545334,1.10735,-71.5755,74.8849
454,5.45342e+08,545342,1.10774,-71.5755,74.8833
455,5.45351e+08,545351,1.10477,-71.575,74.8857
456,5.45359e+08,545359,1.1072,-71.5744,74.883
457,5.45367e+08,545367,1.10718,-71.5753,74.8826
458,5.45376e+08,545376,1.10802,-71.5755,74.8815
459,5.45384e+08,545384,1.10604,-71.5753,74.8834
460,5.45392e+08,545392,1.10655,-71.5759,74.8827
461,5.45401e+08,545401,1.10758,-71.5758,74.8825
462,5.45409e+08,545409,1.10654,-71.5757,74.8834
463,5.45417e+08,545417,1.10789,-71.5756,74.882
464,5.45426e+08,545426,1.10984,-71.575,74.8804
465,5.45434e+08,545434,1.11023,-71.576,74.8809
466,5.45442e+08,545442,1.10944,-71.5762,74.8852
467,5.45451e+08,545451,1.1086,-71.5755,74.8856
468,5.45459e+08,545459,1.10713,-71.5761,74.8872
469,5.45467e+08,545467,1.10593,-71.5764,74.8889
470,5.45476e+08,545476,1.10587,-71.5773,74.8885
471,5.45484e+08,545484,1.10811,-71.5779,74.8867
472,5.45492e+08,545492,1.10927,-71.5776,74.886
473,5.45501e+08,545501,1.10763,-71.5776,74.8876
474,5.45509e+08,545509,1.1082,-71.5777,74.8879
475,5.45517e+08,545517,1.10654,-71.5779,74.8895
476,5.45526e+08,545526,1.10564,-71.5787,74.8899
477,5.45534e+08,545534,1.1053,-71.5562,74.8947
478,5.45542e+08,545542,1.10717,-71.5562,74.8953
479,5.45551e+08,545551,1.10748,-71.5555,74.8947
