timestamp_ms,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
231,-1.86146e-37,-0.0608922,0.0223026,9.62798,0.345549,-0.337852,7.97803,3.91138,-0.531494
232,-1.86239e-37,-0.0654058,0.0216232,9.67566,0.417602,-0.408419,0.990967,3.91846,-0.530762
233,-1.86333e-37,-0.066285,0.0316941,9.69937,0.456202,-0.21539,-7.34351,3.91406,-0.530273
234,-1.86426e-37,-0.0753838,0.0321592,9.67751,0.346087,-0.340516,3.29297,3.92334,-0.529785
235,-1.8652e-37,-0.0859769,0.0200348,9.6833,0.297586,-0.398327,7.45557,3.90942,-0.526855
236,-1.86613e-37,-0.0781877,0.0365296,9.65737,0.489962,-0.110269,-2.73804,3.92188,-0.533691
237,-1.86706e-37,-0.0650621,0.0462644,9.66076,0.456638,-0.443177,-2.52051,3.91602,-0.526367
238,-1.868e-37,-0.0894746,0.0605271,9.69934,0.383304,-0.347841,-2.98877,3.91333,-0.530273
239,-1.86893e-37,-0.0799899,0.0517648,9.69569,0.334484,-0.311341,-6.55957,3.91626,-0.533203
240,-1.86987e-37,-0.0761703,0.0319872,9.69042,0.374826,-0.377349,-1.2561,3.91211,-0.526855
241,-1.8708e-37,-0.0979872,0.0161013,9.67625,0.395522,-0.242823,0.574219,3.9165,-0.532715
