PacketCounter,SampleTimeFine,timestamp_ms,roll_deg,pitch_deg,yaw_deg
305,5.44086e+08,544086,-0.610115,0.224305,-60.3071
306,5.44094e+08,544094,-0.610162,0.224215,-60.3072
307,5.44103e+08,544103,-0.6101,0.224553,-60.3094
308,5.44111e+08,544111,-0.6102,0.225475,-60.3081
309,5.44119e+08,544119,-0.610245,0.225046,-60.3092
310,5.44128e+08,544128,-0.609965,0.224385,-60.3089
311,5.44136e+08,544136,-0.609877,0.224218,-60.311
312,5.44144e+08,544144,-0.609479,0.223784,-60.3113
313,5.44153e+08,544153,-0.609467,0.222801,-60.3128
314,5.44161e+08,544161,-0.608948,0.222372,-60.3119
315,5.44169e+08,544169,-0.609352,0.22223,-60.3139
316,5.44178e+08,544178,-0.609694,0.222136,-60.3136
317,5.44186e+08,544186,-0.608906,0.222567,-60.3152
318,5.44194e+08,544194,-0.609132,0.222062,-60.3156
319,5.44203e+08,544203,-0.608826,0.221834,-60.3169
320,5.44211e+08,544211,-0.609363,0.221466,-60.316
321,5.44219e+08,544219,-0.610106,0.221797,-60.1848
322,5.44228e+08,544228,-0.609946,0.221933,-60.1851
323,5.44236e+08,544236,-0.609724,0.221867,-60.1839
324,5.44244e+08,544244,-0.609194,0.221901,-60.1834
325,5.44253e+08,544253,-0.609375,0.221147,-60.0819
326,5.44261e+08,544261,-0.609365,0.220382,-60.0813
327,5.44269e+08,544269,-0.608724,0.219915,-60.0022
328,5.44278e+08,544278,-0.608826,0.220691,-60.0024
329,5.44286e+08,544286,-0.608943,0.220683,-59.9592
330,5.44294e+08,544294,-0.608843,0.221092,-59.9587
331,5.44303e+08,544303,-0.609328,0.221362,-59.9589
332,5.44311e+08,544311,-0.608712,0.221269,-59.9594
333,5.44319e+08,544319,-0.60965,0.221417,-59.9876
334,5.44328e+08,544328,-0.610674,0.22107,-59.9879
335,5.44336e+08,544336,-0.611089,0.220759,-60.0119
336,5.44344e+08,544344,-0.611221,0.221003,-60.0115
337,5.44353e+08,544353,-0.611175,0.220928,-60.009
338,5.44361e+08,544361,-0.611571,0.221961,-60.0097
