PacketCounter,SampleTimeFine,timestamp_ms,roll_deg,pitch_deg,yaw_deg
1494,5.46751e+08,546751,-0.29653,1.10693,35.19
1495,5.4676e+08,546760,-0.297342,1.1072,35.1901
1496,5.46768e+08,546768,-0.296672,1.10793,35.1895
1497,5.46776e+08,546776,-0.296603,1.10763,35.1888
1498,5.46785e+08,546785,-0.296947,1.10696,35.1883
1499,5.46793e+08,546793,-0.296743,1.10741,35.1882
1500,5.46801e+08,546801,-0.296596,1.10755,35.1875
1501,5.4681e+08,546810,-0.297458,1.10845,35.1871
1502,5.46818e+08,546818,-0.297471,1.10885,35.187
1503,5.46826e+08,546826,-0.297751,1.10789,35.1875
1504,5.46835e+08,546835,-0.29767,1.10733,35.1879
1505,5.46843e+08,546843,-0.298012,1.10747,35.1878
1506,5.46851e+08,546851,-0.29816,1.10696,35.1873
1507,5.4686e+08,546860,-0.298187,1.10663,35.1877
1508,5.46868e+08,546868,-0.298184,1.10591,35.1874
1509,5.46876e+08,546876,-0.298829,1.10602,35.1866
1510,5.46885e+08,546885,-0.298282,1.10609,35.1867
1511,5.46893e+08,546893,-0.298616,1.10642,35.1873
1512,5.46901e+08,546901,-0.298793,1.106,35.1875
1513,5.4691e+08,546910,-0.299435,1.10515,35.187
1514,5.46918e+08,546918,-0.299584,1.10531,35.1877
1515,5.46926e+08,546926,-0.299504,1.10495,35.1873
1516,5.46935e+08,546935,-0.299082,1.10532,35.1868
1517,5.46943e+08,546943,-0.298825,1.10529,35.1873
1518,5.46951e+08,546951,-0.299037,1.10494,35.1878
1519,5.4696e+08,546960,-0.299064,1.10582,35.1879
1520,5.46968e+08,546968,-0.299076,1.10643,35.1872
1521,5.46976e+08,546976,-0.298385,1.10601,35.1867
1522,5.46985e+08,546985,-0.298226,1.10554,35.187
1523,5.46993e+08,546993,-0.298074,1.10488,35.1871
1524,5.47001e+08,547001,-0.298235,1.10485,35.187
1525,5.4701e+08,547010,-0.298515,1.10512,35.1866
1526,5.47018e+08,547018,-0.298539,1.10528,35.1869
1527,5.47026e+08,547026,-0.298306,1.10586,35.1879
1528,5.47035e+08,547035,-0.298768,1.10591,35.188
1529,5.47043e+08,547043,-0.29868,1.10607,35.189
1530,5.47051e+08,547051,-0.298494,1.10596,35.1895
1531,5.4706e+08,547060,-0.299078,1.10596,35.1894
1532,5.47068e+08,547068,-0.29881,1.10642,35.19
1533,5.47076e+08,547076,-0.299173,1.10629,35.1893
1534,5.47085e+08,547085,-0.299141,1.10595,35.1888
1535,5.47093e+08,547093,-0.299288,1.10571,35.1866
1536,5.47101e+08,547101,-0.299298,1.10572,35.1863
1537,5.4711e+08,547110,-0.299339,1.10607,35.1861
1538,5.47118e+08,547118,-0.299426,1.10586,35.1869
1539,5.47126e+08,547126,-0.299895,1.10668,35.187
1540,5.47135e+08,547135,-0.299362,1.10635,35.1864
1541,5.47143e+08,547143,-0.299391,1.10557,35.1863
1542,5.47151e+08,547151,-0.299328,1.10552,35.1861
1543,5.4716e+08,547160,-0.298923,1.10578,35.1869
1544,5.47168e+08,547168,-0.299632,1.10598,35.1868
1545,5.47176e+08,547176,-0.300044,1.10569,35.1866
1546,5.47185e+08,547185,-0.300258,1.10527,35.1862
1547,5.47193e+08,547193,-0.30014,1.1051,35.1846
1548,5.47201e+08,547201,-0.300954,1.10469,35.1846
1549,5.4721e+08,547210,-0.30118,1.10468,35.185
1550,5.47218e+08,547218,-0.301616,1.10454,35.1845
1551,5.47226e+08,547226,-0.300348,1.10489,35.1839
1552,5.47235e+08,547235,-0.30028,1.10463,35.1841
1553,5.47243e+08,547243,-0.300005,1.10503,35.1846
1554,5.47251e+08,547251,-0.299702,1.10472,35.1844
1555,5.4726e+08,547260,-0.299074,1.10521,35.1844
1556,5.47268e+08,547268,-0.299377,1.10407,35.1845
1557,5.47276e+08,547276,-0.299501,1.10359,35.1851
1558,5.47285e+08,547285,-0.299486,1.10358,35.1854
1559,5.47293e+08,547293,-0.299929,1.10375,35.1852
1560,5.47301e+08,547301,-0.300118,1.10364,35.1854
1561,5.4731e+08,547310,-0.300186,1.10439,35.185
1562,5.47318e+08,547318,-0.300522,1.10376,35.1845
1563,5.47326e+08,547326,-0.300744,1.10356,35.1829
1564,5.47335e+08,547335,-0.301292,1.10309,35.183
1565,5.47343e+08,547343,-0.300689,1.1028,35.1834
1566,5.47351e+08,547351,-0.300387,1.10245,35.1834
1567,5.4736e+08,547360,-0.299711,1.10276,35.1834
1568,5.47368e+08,547368,-0.299608,1.1029,35.1834
1569,5.47376e+08,547376,-0.299667,1.1025,35.1835
1570,5.47385e+08,547385,-0.299076,1.10209,35.1838
1571,5.47393e+08,547393,-0.300447,1.10179,35.1833
1572,5.47401e+08,547401,-0.300081,1.10149,35.1832
1573,5.4741e+08,547410,-0.299564,1.101,35.1825
1574,5.47418e+08,547418,-0.299755,1.10068,35.1824
1575,5.47426e+08,547426,-0.29941,1.10087,35.1821
1576,5.47435e+08,547435,-0.299794,1.10088,35.1825
