PacketCounter,SampleTimeFine,timestamp_ms,roll_deg,pitch_deg,yaw_deg
374,5.42608e+08,542608,1.6246,-72.2406,61.8212
375,5.42616e+08,542616,1.62484,-72.2408,61.8207
376,5.42625e+08,542625,1.6261,-72.2402,61.8202
377,5.42633e+08,542633,1.62852,-72.2405,61.8162
378,5.42641e+08,542641,1.62744,-72.2408,61.8182
379,5.4265e+08,542650,1.62832,-72.2406,61.8167
380,5.42658e+08,542658,1.62615,-72.2399,61.8187
381,5.42666e+08,542666,1.62791,-72.239,61.8157
382,5.42675e+08,542675,1.62869,-72.2398,61.8155
383,5.42683e+08,542683,1.6304,-72.2397,61.8128
384,5.42691e+08,542691,1.62932,-72.2398,61.8138
385,5.427e+08,542700,1.63257,-72.2396,61.8099
386,5.42708e+08,542708,1.62947,-72.2405,61.813
387,5.42716e+08,542716,1.62906,-72.2402,61.8126
388,5.42725e+08,542725,1.63075,-72.2398,61.8111
389,5.42733e+08,542733,1.63136,-72.2395,61.8106
390,5.42741e+08,542741,1.63223,-72.2383,61.8094
391,5.4275e+08,542750,1.63166,-72.2381,61.8088
392,5.42758e+08,542758,1.63266,-72.2376,61.8086
393,5.42766e+08,542766,1.63351,-72.2371,61.8064
394,5.42775e+08,542775,1.63753,-72.2368,61.8026
395,5.42783e+08,542783,1.63878,-72.2373,61.8007
396,5.42791e+08,542791,1.64,-72.237,61.7994
397,5.428e+08,542800,1.64164,-72.2367,61.7971
398,5.42808e+08,542808,1.64237,-72.2363,61.7966
399,5.42816e+08,542816,1.64427,-72.2358,61.7935
400,5.42825e+08,542825,1.64185,-72.2354,61.7963
401,5.42833e+08,542833,1.64042,-72.235,61.7976
402,5.42841e+08,542841,1.64147,-72.2347,61.7969
403,5.4285e+08,542850,1.64436,-72.2347,61.7934
404,5.42858e+08,542858,1.64626,-72.2343,61.7915
405,5.42866e+08,542866,1.64773,-72.2338,61.7899
406,5.42875e+08,542875,1.65024,-72.2333,61.7873
407,5.42883e+08,542883,1.65117,-72.2339,61.7856
408,5.42891e+08,542891,1.65433,-72.234,61.7828
409,5.429e+08,542900,1.65133,-72.2345,61.7848
410,5.42908e+08,542908,1.65048,-72.2342,61.7866
411,5.42916e+08,542916,1.64994,-72.2343,61.7856
412,5.42925e+08,542925,1.6523,-72.2342,61.7831
413,5.42933e+08,542933,1.65444,-72.2346,61.7797
414,5.42941e+08,542941,1.65463,-72.2339,61.7795
415,5.4295e+08,542950,1.65542,-72.2333,61.7784
416,5.42958e+08,542958,1.65447,-72.2326,61.779
417,5.42966e+08,542966,1.65332,-72.2325,61.7796
418,5.42975e+08,542975,1.65427,-72.233,61.779
419,5.42983e+08,542983,1.65315,-72.2332,61.7792
420,5.42991e+08,542991,1.65339,-72.234,61.779
421,5.43e+08,543000,1.6556,-72.2356,61.7761
422,5.43008e+08,543008,1.65613,-72.236,61.7755
423,5.43016e+08,543016,1.65662,-72.2364,61.7745
424,5.43025e+08,543025,1.65602,-72.2356,61.7754
425,5.43033e+08,543033,1.65686,-72.2349,61.7738
426,5.43041e+08,543041,1.65542,-72.2342,61.7754
427,5.4305e+08,543050,1.65396,-72.2341,61.777
428,5.43058e+08,543058,1.65545,-72.2337,61.7752
429,5.43066e+08,543066,1.65562,-72.2339,61.7744
430,5.43075e+08,543075,1.65613,-72.2338,61.7744
431,5.43083e+08,543083,1.65569,-72.2334,61.774
432,5.43091e+08,543091,1.65796,-72.2332,61.7717
433,5.431e+08,543100,1.65681,-72.2333,61.7725
434,5.43108e+08,543108,1.65413,-72.2319,61.7759
435,5.43116e+08,543116,1.65283,-72.2321,61.7771
436,5.43125e+08,543125,1.65566,-72.2321,61.7744
437,5.43133e+08,543133,1.6568,-72.2313,61.7715
438,5.43141e+08,543141,1.65667,-72.2307,61.7714
439,5.4315e+08,543150,1.65686,-72.2307,61.7707
440,5.43158e+08,543158,1.65626,-72.2305,61.772
441,5.43166e+08,543166,1.65631,-72.2302,61.7713
442,5.43175e+08,543175,1.65686,-72.2302,61.771
443,5.43183e+08,543183,1.65662,-72.2305,61.7706
444,5.43191e+08,543191,1.65797,-72.2312,61.7693
445,5.432e+08,543200,1.66073,-72.231,61.7663
446,5.43208e+08,543208,1.66184,-72.2313,61.7657
447,5.43216e+08,543216,1.66304,-72.2312,61.7639
448,5.43225e+08,543225,1.66004,-72.2311,61.7675
449,5.43233e+08,543233,1.66027,-72.2311,61.7666
450,5.43241e+08,543241,1.66261,-72.2305,61.7648
451,5.4325e+08,543250,1.66203,-72.2311,61.7642
452,5.43258e+08,543258,1.66208,-72.2313,61.7639
453,5.43266e+08,543266,1.66362,-72.2309,61.7616
454,5.43275e+08,543275,1.66182,-72.2309,61.7631
455,5.43283e+08,543283,1.66512,-72.2306,61.7587
456,5.43291e+08,543291,1.66791,-72.2306,61.7562
457,5.433e+08,543300,1.66382,-72.2311,61.7599
458,5.43308e+08,543308,1.66387,-72.2311,61.7595
459,5.43316e+08,543316,1.66478,-72.2319,61.7587
460,5.43325e+08,543325,1.66255,-72.2322,61.7604
461,5.43333e+08,543333,1.66339,-72.2322,61.7588
462,5.43341e+08,543341,1.66278,-72.2324,61.7596
463,5.4335e+08,543350,1.66587,-72.2326,61.7553
464,5.43358e+08,543358,1.66744,-72.2335,61.7536
465,5.43366e+08,543366,1.66588,-72.2333,61.7542
466,5.43375e+08,543375,1.66386,-72.2333,61.7565
467,5.43383e+08,543383,1.66094,-72.2331,61.7589
468,5.43391e+08,543391,1.6584,-72.2322,61.7613
469,5.434e+08,543400,1.65877,-72.2325,61.7596
470,5.43408e+08,543408,1.66018,-72.2316,61.7585
471,5.43416e+08,543416,1.66168,-72.2317,61.7563
